date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:02	684/684	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_top_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_top_ov.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:02	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/spacer.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/spacer.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:02	1040/1040	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/nin_logo.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/nin_logo.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:03	3535/3535	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/logo_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/logo_space.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:03	2189/2189	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/gba_logo.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/gba_logo.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:04	3070/3070	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/bg_l.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/bg_l.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:04	2743/2743	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/title_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/title_space.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:05	2831/2831	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/title.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/title.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:06	693/693	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_top.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_top.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:06	1064/1064	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_space.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:07	1846/1846	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_40kinds_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_40kinds_ov.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:07	1651/1651	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_40kinds.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_40kinds.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:07	1665/1665	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_omake_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_omake_ov.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:08	1463/1463	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/navi_omake.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/navi_omake.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:08	11319/11319	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/catch.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/catch.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:09	15655/15655	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/lead.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/lead.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:09	13356/13356	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/lead_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/lead_space.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:10	5884/5884	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/mi_01.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/mi_01.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:11	34706/34706	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/01_ss.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/01_ss.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:11	4253/4253	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/0102_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/0102_space.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:11	4921/4921	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/mi_02.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/mi_02.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:12	21060/21060	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/02_ss.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/02_ss.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:12	17452/17452	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:38%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/norinori.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/norinori.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:13	2461/2461	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/bg_r.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/bg_r.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:13	13622/13622	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/bg_btm.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/bg_btm.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:13	2116/2116	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:37%20GMT	https://www.nintendo.co.jp/n08/brij/what/img/btn_top.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/what/img/btn_top.gif	(from https://www.nintendo.co.jp/n08/brij/what/index.html)
10:40:14	684/684	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_top_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_top_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:14	1276/1276	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_what_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_what_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:15	6361/6361	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_1_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_1_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:15	5599/5599	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_1_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_1_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:16	5139/5139	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_2_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_2_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:16	4422/4422	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_3_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_3_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:16	4629/4629	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_4_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_4_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:17	5268/5268	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_5_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta02_5_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:17	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/spacer.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/spacer.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:18	1171/1171	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/nin_logo.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/nin_logo.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:18	3587/3587	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/logo_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/logo_space.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:18	2337/2337	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/gba_logo.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/gba_logo.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:19	1258/1258	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/bg_l.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/bg_l.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:19	3466/3466	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/title_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/title_space.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:20	3780/3780	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/title.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/title.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:20	2123/2123	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_space.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_space.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:20	1207/1207	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_what.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_what.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:21	1751/1751	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_omake_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_omake_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:21	1621/1621	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/navi_omake.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/navi_omake.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:22	14552/14552	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/catch.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/catch.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:22	12390/12390	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/lead.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/lead.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:23	1534/1534	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/bg_r.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/bg_r.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:24	3067/3067	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/sta01.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/sta01.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:24	291/291	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/sta01_1l.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/sta01_1l.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:25	3847/3847	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/stage01_1.html	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/stage01_1.html	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:25	6126/6126	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_1.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_1.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:26	3864/3864	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/stage01_2.html	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/stage01_2.html	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:26	7570/7570	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_2_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_2_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:26	6699/6699	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_2.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_2.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:27	3901/3901	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/stage01_3.html	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/stage01_3.html	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:27	7894/7894	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_3_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_3_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:28	8521/8521	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_3.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_3.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:28	873/873	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/sta01_1r.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/sta01_1r.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:29	4326/4326	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/sta01_f_btm1.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/sta01_f_btm1.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:29	928/928	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/sta01_2l.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/sta01_2l.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:29	3844/3844	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/stage01_4.html	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/stage01_4.html	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:30	4828/4828	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_4_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_4_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:30	4797/4797	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_4.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_4.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:31	3802/3802	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/stage01_5.html	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/stage01_5.html	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:31	8007/8007	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_5_ov.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_5_ov.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:32	8184/8184	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:32%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_5.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/btn_sta01_5.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
10:40:32	8428/8428	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jan%202017%2016:33:33%20GMT	https://www.nintendo.co.jp/n08/brij/40kinds/img/stage01_remix.gif	C:/Users/Itai/Desktop/rhythm%20tengoku%20website/rhythm%20tengoku%20website/www.nintendo.co.jp/n08/brij/40kinds/img/stage01_remix.gif	(from https://www.nintendo.co.jp/n08/brij/40kinds/index.html)
